ip,as_owner,country,reputation,asn,malicious,suspicious,undetected,harmless,status
188.121.36.239,Host Europe GmbH,DE,0,20773.0,0,0,28,61,benign
78.25.123.150,PJSC MegaFon,RU,0,31213.0,0,0,89,0,unknown
24.180.141.101,CHARTER-20115,US,0,20115.0,0,0,89,0,unknown
173.245.65.232,CNW,US,0,10557.0,0,0,89,0,unknown
190.212.21.200,Telgua,NI,0,14754.0,0,0,89,0,unknown
151.51.108.28,Wind Tre S.p.A.,IT,0,1267.0,0,0,89,0,unknown
105.109.183.126,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
74.125.136.198,GOOGLE,US,0,15169.0,0,0,89,0,unknown
173.194.113.67,GOOGLE,US,0,15169.0,0,0,89,0,unknown
54.229.43.94,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
74.125.21.100,GOOGLE,US,0,15169.0,1,0,21,67,benign
79.181.214.22,Bezeq International Ltd.,IL,0,8551.0,0,0,89,0,unknown
69.90.153.134,COGECO-PEER1,CA,0,13768.0,0,0,89,0,unknown
202.142.79.55,INDINET SERVICE PRIVATE LIMITED,IN,0,132115.0,0,0,89,0,unknown
52.73.182.32,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
195.154.114.142,Scaleway S.a.s.,FR,0,12876.0,0,0,89,0,unknown
197.0.136.103,TOPNET,TN,0,37705.0,0,0,89,0,unknown
54.239.25.208,AMAZON-02,US,0,16509.0,0,0,24,65,benign
173.194.113.45,GOOGLE,US,0,15169.0,0,0,89,0,unknown
216.58.210.226,GOOGLE,US,0,15169.0,0,0,38,51,unknown
54.165.22.225,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
191.55.253.132,ALGAR TELECOM SA,BR,0,53006.0,0,0,89,0,unknown
136.169.183.117,JSC Ufanet,RU,0,24955.0,0,0,89,0,unknown
104.244.43.3,FASTLY,US,0,54113.0,0,0,89,0,unknown
105.102.167.147,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
173.194.116.36,GOOGLE,US,0,15169.0,0,0,89,0,unknown
23.78.85.69,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
52.1.116.116,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
5.146.121.107,Vodafone GmbH,DE,0,3209.0,0,0,89,0,unknown
54.230.14.163,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
54.221.199.52,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
54.192.3.225,,US,0,,0,0,89,0,unknown
67.212.117.78,CFU-NET,US,0,13855.0,0,0,89,0,unknown
205.251.219.41,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
77.91.198.45,Vermont-IT Limited Liability Company,RU,0,43667.0,0,0,89,0,unknown
216.58.210.225,GOOGLE,US,0,15169.0,0,0,89,0,unknown
23.213.119.47,AKAMAI-AS,US,0,16625.0,0,0,89,0,unknown
74.125.22.100,GOOGLE,US,0,15169.0,0,0,89,0,unknown
213.114.181.57,Telenor Norge AS,SE,0,2119.0,0,0,89,0,unknown
41.105.134.233,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
2.16.4.131,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
173.194.112.8,GOOGLE,US,0,15169.0,0,0,89,0,unknown
37.110.108.242,Rostelecom,RU,0,42610.0,0,0,89,0,unknown
216.58.211.102,GOOGLE,US,0,15169.0,0,0,24,65,benign
54.230.15.34,AMAZON-02,US,0,16509.0,0,0,24,65,benign
188.40.40.145,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
80.232.85.168,Telia Norge AS,NO,0,25400.0,0,0,89,0,unknown
62.201.205.156,IQ Networks for Data and Internet Services Ltd,IQ,0,41032.0,0,0,89,0,unknown
216.58.208.193,GOOGLE,US,0,15169.0,0,0,22,67,benign
105.109.174.132,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
79.143.177.85,Contabo GmbH,DE,0,51167.0,0,0,89,0,unknown
173.194.116.32,GOOGLE,US,0,15169.0,0,0,24,65,benign
54.165.116.156,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
216.58.211.163,GOOGLE,US,0,15169.0,0,0,89,0,unknown
201.211.131.230,"CANTV Servicios, Venezuela",VE,0,8048.0,0,0,89,0,unknown
95.101.78.208,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
23.62.99.18,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
52.70.118.59,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
173.194.142.13,GOOGLE,US,0,15169.0,0,0,89,0,unknown
82.146.55.162,JSC IOT,RU,0,29182.0,0,0,22,67,benign
23.23.80.194,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
54.239.164.120,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
112.118.18.11,HKT Limited,HK,0,4760.0,0,0,89,0,unknown
80.239.178.17,Arelion Sweden AB,SE,0,1299.0,0,0,89,0,unknown
185.29.134.233,,GB,0,,0,0,89,0,unknown
176.31.121.195,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
188.232.25.115,JSC ER-Telecom Holding,RU,0,50543.0,0,0,89,0,unknown
172.217.1.46,GOOGLE,US,0,15169.0,1,0,23,65,benign
180.247.4.10,PT Telekomunikasi Indonesia,ID,0,7713.0,0,0,89,0,unknown
143.202.244.2,DIRECT WIFI TELECOM LTDA,BR,0,263569.0,0,0,89,0,unknown
95.101.0.160,AKAMAI-AS,GB,0,16625.0,0,0,89,0,unknown
136.243.54.215,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
120.19.195.178,Vodafone Australia Pty Ltd,AU,0,133612.0,0,0,89,0,unknown
92.122.51.8,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
103.245.222.175,FASTLY,BR,0,54113.0,0,0,25,64,benign
8.247.27.240,LEVEL3,US,0,3356.0,0,0,89,0,unknown
177.16.152.217,TELEFONICA BRASIL S.A,BR,0,18881.0,0,0,89,0,unknown
58.208.35.65,CHINATELECOM Jiangsu province Suzhou 5G network,CN,0,140292.0,0,0,89,0,unknown
54.193.93.130,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
80.216.71.55,Tele2 SWIPnet,SE,0,1257.0,0,0,89,0,unknown
189.72.188.185,V tal,BR,0,8167.0,0,0,89,0,unknown
103.36.79.132,Wow Solutions and Systems Pvt Ltd,IN,0,133590.0,0,0,89,0,unknown
188.162.48.215,PJSC MegaFon,RU,0,31133.0,0,0,89,0,unknown
24.8.10.84,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
41.143.64.254,MT-MPLS,MA,0,36903.0,0,0,25,64,benign
178.26.18.62,Vodafone GmbH,DE,0,3209.0,0,0,89,0,unknown
23.65.39.117,AKAMAI-AS,US,0,16625.0,0,0,89,0,unknown
104.23.129.76,CLOUDFLARENET,,0,13335.0,0,0,24,65,benign
189.31.241.124,V tal,BR,0,8167.0,0,0,89,0,unknown
173.194.116.216,GOOGLE,US,0,15169.0,0,0,89,0,unknown
173.194.112.56,GOOGLE,US,0,15169.0,0,0,89,0,unknown
207.45.87.146,NEXGEN,US,0,30462.0,0,0,89,0,unknown
174.129.15.250,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
72.21.81.253,EDGECAST,US,-1,15133.0,1,0,21,67,benign
46.137.123.29,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
176.63.23.22,Vodafone Hungary Ltd.,HU,0,21334.0,0,0,89,0,unknown
64.233.184.139,GOOGLE,US,0,15169.0,0,0,23,66,benign
95.185.170.253,Saudi Telecom Company JSC,SA,0,39891.0,0,0,89,0,unknown
46.189.234.194,Vodafone Portugal - Communicacoes Pessoais S.A.,PT,0,12353.0,0,0,89,0,unknown
2.21.243.40,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
186.216.203.4,YIPI Telecom LTDA.,BR,0,52973.0,0,0,89,0,unknown
64.233.167.101,GOOGLE,US,0,15169.0,0,0,22,67,benign
80.251.238.199,Altagen JSC,RU,0,50473.0,0,0,89,0,unknown
46.148.18.74,,LT,0,,0,0,89,0,unknown
198.47.127.27,AS-PUBMATIC,US,0,62713.0,0,0,25,64,benign
173.241.250.212,,US,0,,0,0,89,0,unknown
54.173.249.150,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
31.13.71.7,FACEBOOK,US,0,32934.0,0,0,22,67,benign
109.201.154.152,NForce Entertainment B.V.,NL,0,43350.0,0,0,42,47,unknown
54.239.192.6,,US,0,,0,0,32,57,benign
182.176.98.53,Pakistan Telecommunication Company Limited,PK,0,17557.0,0,0,89,0,unknown
182.182.74.139,Pakistan Telecommunication Company Limited,PK,0,17557.0,0,0,89,0,unknown
121.54.32.102,"Smart Broadband, Inc.",PH,0,10139.0,0,0,89,0,unknown
68.232.35.180,EDGECAST,US,0,15133.0,1,0,21,67,benign
5.39.65.58,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
187.13.57.134,V tal,BR,0,7738.0,0,0,89,0,unknown
54.229.97.12,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
173.199.65.45,,US,0,,0,0,89,0,unknown
173.194.65.97,GOOGLE,US,0,15169.0,0,0,24,65,benign
121.208.13.17,Telstra Corporation Ltd,AU,0,1221.0,0,0,89,0,unknown
216.58.209.100,GOOGLE,US,0,15169.0,0,0,89,0,unknown
189.50.15.114,VIPRede Telecomunicacoes Ltda,BR,0,28323.0,0,0,89,0,unknown
174.5.12.230,SHAW,CA,0,6327.0,0,0,89,0,unknown
54.239.22.240,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
213.157.242.137,"A1 Slovenija telekomunikacijske storitve,d.d.",SI,0,21283.0,0,0,89,0,unknown
66.190.87.140,CHARTER-20115,US,0,20115.0,0,0,89,0,unknown
5.128.149.100,Novotelecom Ltd,RU,0,31200.0,0,0,89,0,unknown
50.19.246.28,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
54.77.160.239,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
167.8.226.10,,US,0,,0,0,89,0,unknown
62.193.36.2,Celeste SAS,FR,0,34177.0,0,0,89,0,unknown
78.81.48.140,Rostelecom,RU,0,16301.0,0,0,89,0,unknown
79.250.118.102,Deutsche Telekom AG,DE,0,3320.0,0,0,89,0,unknown
5.71.114.108,Sky UK Limited,GB,0,5607.0,0,0,89,0,unknown
192.0.80.241,AUTOMATTIC,US,0,2635.0,0,0,22,67,benign
8.20.9.166,UNION-CELL,US,0,29946.0,0,0,89,0,unknown
187.188.101.230,TOTAL PLAY TELECOMUNICACIONES SA DE CV,MX,0,22884.0,0,0,89,0,unknown
46.4.41.145,Hetzner Online GmbH,DE,0,24940.0,0,0,24,65,benign
54.236.137.178,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
5.135.158.101,OVH SAS,FR,0,16276.0,2,0,23,64,benign
74.125.228.192,GOOGLE,US,0,15169.0,0,0,89,0,unknown
105.155.33.226,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
78.29.93.3,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
41.227.61.132,GLOBALNET-AS,TN,0,37671.0,0,0,89,0,unknown
107.21.243.117,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
173.194.112.249,GOOGLE,US,0,15169.0,0,0,89,0,unknown
192.222.237.10,EBOX,CA,0,1403.0,0,0,89,0,unknown
104.109.71.28,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
103.15.158.193,,US,0,,0,0,89,0,unknown
51.174.209.21,Altibox AS,NO,0,29695.0,0,0,89,0,unknown
75.174.91.248,CENTURYLINK-US-LEGACY-QWEST,US,0,209.0,0,0,89,0,unknown
79.236.207.162,Deutsche Telekom AG,DE,0,3320.0,0,0,89,0,unknown
64.30.224.172,CBSI-1,US,0,6623.0,0,0,24,65,benign
173.194.32.146,GOOGLE,US,0,15169.0,0,0,89,0,unknown
88.174.199.25,Free SAS,FR,0,12322.0,0,0,89,0,unknown
23.14.92.59,Akamai International B.V.,US,0,20940.0,0,0,25,64,benign
185.31.19.68,,GB,0,,0,0,89,0,unknown
95.101.72.52,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
69.251.40.83,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
37.157.4.12,Adform A/S,DK,0,198622.0,0,0,89,0,unknown
167.8.226.15,,US,0,,0,0,89,0,unknown
109.201.152.239,NForce Entertainment B.V.,NL,0,43350.0,1,0,23,65,benign
23.62.128.143,AKAMAI-AS,US,0,16625.0,0,0,89,0,unknown
64.233.164.157,GOOGLE,US,0,15169.0,0,0,23,66,benign
216.52.2.56,SINGLEHOP-LLC,US,0,32475.0,0,0,89,0,unknown
104.27.168.65,CLOUDFLARENET,,0,13335.0,1,0,21,67,benign
95.100.248.139,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
198.185.159.145,SQUARESPACE,US,-5,53831.0,2,0,22,65,benign
80.108.253.69,T-Mobile Austria GmbH,AT,0,8412.0,0,0,89,0,unknown
72.200.125.29,ASN-CXA-ALL-CCI-22773-RDC,US,0,22773.0,0,0,89,0,unknown
216.58.198.227,GOOGLE,US,0,15169.0,0,0,89,0,unknown
52.30.191.133,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
95.100.164.68,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
54.192.195.42,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
116.202.214.80,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
184.89.38.79,BHN-33363,US,0,33363.0,0,0,89,0,unknown
160.176.124.181,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
54.230.194.247,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
113.169.146.80,VNPT Corp,VN,0,45899.0,0,0,89,0,unknown
104.244.43.76,FASTLY,US,0,54113.0,0,0,89,0,unknown
136.243.51.222,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
77.52.93.46,PrJSC VF UKRAINE,UA,0,21497.0,0,0,89,0,unknown
90.146.187.90,LIWEST Kabelmedien GmbH,AT,0,12605.0,0,0,89,0,unknown
54.165.13.56,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
23.3.91.116,Akamai International B.V.,SE,0,20940.0,0,0,89,0,unknown
95.172.94.42,Unitas Global Ltd,GB,0,15570.0,0,0,89,0,unknown
23.78.57.45,AKAMAI-AS,DK,0,16625.0,0,0,89,0,unknown
46.254.75.20,dcenter.pl sp. z o.o.,PL,0,49895.0,0,0,89,0,unknown
2.49.160.166,Emirates Telecommunications Group Company (Etisalat Group) Pjsc,AE,0,5384.0,0,0,89,0,unknown
90.28.138.224,Orange,FR,0,3215.0,0,0,89,0,unknown
173.194.112.82,GOOGLE,US,0,15169.0,0,0,89,0,unknown
74.125.136.196,GOOGLE,US,0,15169.0,0,0,89,0,unknown
23.235.43.196,,DE,0,,0,0,89,0,unknown
46.37.148.194,Krivets Sergey Sergeevich,RU,0,42038.0,0,0,89,0,unknown
173.194.116.169,GOOGLE,US,0,15169.0,0,0,24,65,benign
195.82.63.198,Telehouse Deutschland GmbH,DE,0,8375.0,0,0,89,0,unknown
128.127.159.1,GTT Communications Netherlands B.V.,NL,0,8582.0,0,0,89,0,unknown
23.14.95.107,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
5.135.183.226,OVH SAS,FR,0,16276.0,0,0,27,62,benign
216.58.217.193,GOOGLE,US,0,15169.0,0,0,89,0,unknown
54.83.205.9,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
124.199.47.48,SK Broadband Co Ltd,KR,0,17849.0,0,0,89,0,unknown
196.43.182.195,RENU,UG,0,327687.0,0,0,89,0,unknown
64.233.163.154,GOOGLE,US,0,15169.0,0,0,89,0,unknown
216.58.211.106,GOOGLE,US,0,15169.0,0,0,32,57,benign
197.182.158.134,SAFARICOM-LIMITED,KE,0,33771.0,0,0,89,0,unknown
184.50.163.182,AKAMAI-AS,NL,0,16625.0,0,0,89,0,unknown
23.111.8.198,,US,0,,0,0,89,0,unknown
180.94.35.236,RailTel Corporation of India Ltd,IN,0,24186.0,0,0,89,0,unknown
173.194.116.37,GOOGLE,US,0,15169.0,0,0,89,0,unknown
197.165.198.141,LINKdotNET,EG,0,24863.0,0,0,42,47,unknown
54.83.38.242,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
54.192.3.167,,US,0,,0,0,89,0,unknown
93.93.64.225,Comvive Servidores S.L.,ES,0,39020.0,0,0,89,0,unknown
88.221.254.51,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
98.118.121.194,UUNET,US,0,701.0,0,0,89,0,unknown
173.194.116.167,GOOGLE,US,0,15169.0,0,0,22,67,benign
107.23.228.60,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
31.210.244.107,Six Degrees Technology Group Limited,GB,0,31220.0,0,0,89,0,unknown
52.3.239.15,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
202.124.104.238,2degrees Networks Limited,NZ,0,23655.0,0,0,89,0,unknown
138.94.116.77,Alt Informatica Ltda,BR,0,52612.0,0,0,25,64,benign
85.251.41.97,"Vodafone Ono, S.A.",ES,0,6739.0,0,0,89,0,unknown
54.228.202.149,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
143.208.220.35,GP4 TELECOM LTDA - ME,BR,0,265131.0,0,0,89,0,unknown
87.224.210.243,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
37.248.75.30,Polkomtel Sp. z o.o.,PL,0,8374.0,0,0,89,0,unknown
74.125.228.214,GOOGLE,US,0,15169.0,0,0,89,0,unknown
92.42.227.96,,DE,0,,0,0,89,0,unknown
173.194.71.149,GOOGLE,US,0,15169.0,0,0,89,0,unknown
172.227.135.204,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
52.49.214.49,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
54.225.184.146,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
23.78.106.166,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
52.4.106.80,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
105.157.207.225,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
109.252.17.141,PJSC Moscow city telephone network,RU,0,25513.0,0,0,89,0,unknown
95.233.36.55,Telecom Italia,IT,0,3269.0,0,0,89,0,unknown
104.16.46.18,CLOUDFLARENET,,0,13335.0,0,0,89,0,unknown
37.252.170.7,ASN-APPNEX,DE,0,29990.0,0,0,25,64,benign
62.67.193.21,LEVEL3,GB,0,3356.0,0,0,89,0,unknown
190.148.59.185,Telgua,GT,0,14754.0,0,0,89,0,unknown
52.17.120.114,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
173.194.46.42,GOOGLE,US,0,15169.0,0,0,89,0,unknown
94.102.63.18,IP Volume inc,NL,0,202425.0,0,0,89,0,unknown
176.85.46.94,Telefonica De Espana S.a.u.,ES,0,3352.0,0,0,89,0,unknown
173.194.40.151,GOOGLE,US,0,15169.0,0,0,23,66,benign
31.186.229.27,SINGLEHOP-LLC,GB,0,32475.0,1,0,23,65,benign
24.177.118.141,CHARTER-20115,US,0,20115.0,0,0,89,0,unknown
5.136.193.82,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
54.192.163.83,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
78.193.88.59,Free SAS,FR,0,12322.0,0,0,89,0,unknown
54.239.164.189,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
103.7.79.34,Telenor Pakistan,PK,0,24499.0,0,0,89,0,unknown
24.179.10.67,CHARTER-20115,US,0,20115.0,0,0,89,0,unknown
120.89.104.2,"Nepal Telecommunications Corporation, Internet Services",NP,0,23752.0,0,0,30,59,benign
173.194.116.208,GOOGLE,US,0,15169.0,0,0,25,64,benign
37.144.56.180,PVimpelCom,RU,0,8402.0,0,0,89,0,unknown
85.138.115.189,"Nos Comunicacoes, S.A.",PT,0,2860.0,0,0,89,0,unknown
86.44.39.222,Eir Broadband,IE,0,5466.0,0,0,89,0,unknown
62.67.193.45,LEVEL3,GB,0,3356.0,0,0,25,64,benign
197.254.254.178,,SD,0,,0,0,24,65,benign
208.117.254.110,YOUTUBE,US,0,36040.0,0,0,89,0,unknown
185.29.135.48,,GB,0,,0,0,89,0,unknown
182.57.130.245,Mahanagar Telephone Nigam Limited,IN,0,17813.0,0,0,89,0,unknown
77.129.236.152,Societe Francaise Du Radiotelephone - SFR SA,FR,0,15557.0,0,0,89,0,unknown
185.31.17.143,,FI,0,,0,0,89,0,unknown
41.249.180.28,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
2.16.4.232,Akamai International B.V.,NL,0,20940.0,0,0,25,64,benign
85.115.248.221,PVimpelCom,RU,0,16345.0,0,0,30,59,benign
23.34.178.116,AKAMAI-AS,NL,0,16625.0,0,0,89,0,unknown
84.222.112.242,,GB,0,,0,0,89,0,unknown
207.81.104.39,TELUS Communications,CA,0,852.0,0,0,89,0,unknown
5.12.19.67,RCS & RDS,RO,0,8708.0,0,0,89,0,unknown
27.106.8.82,HUAWEI CLOUDS,HK,0,136907.0,0,0,89,0,unknown
173.194.122.210,GOOGLE,US,0,15169.0,0,0,89,0,unknown
78.239.81.122,Free SAS,FR,0,12322.0,0,0,89,0,unknown
31.13.100.97,FACEBOOK,IE,0,32934.0,0,0,89,0,unknown
95.152.30.171,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
173.194.112.181,GOOGLE,US,0,15169.0,0,0,89,0,unknown
185.54.150.19,Webtrekk GmbH,DE,0,60164.0,0,0,89,0,unknown
203.12.63.98,Department of Education and Training - Victoria,AU,0,56105.0,0,0,89,0,unknown
68.174.16.14,TWC-12271-NYC,US,0,12271.0,0,0,89,0,unknown
173.194.113.33,GOOGLE,US,0,15169.0,0,0,89,0,unknown
80.108.120.184,T-Mobile Austria GmbH,AT,0,8412.0,0,0,89,0,unknown
23.78.33.75,AKAMAI-AS,DK,0,16625.0,0,0,89,0,unknown
176.182.107.210,Bouygues Telecom SA,FR,0,5410.0,0,0,89,0,unknown
95.106.118.24,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
85.114.159.93,myLoc managed IT AG,DE,0,24961.0,0,0,23,66,benign
54.210.233.202,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
207.46.194.14,MICROSOFT-CORP-MSN-AS-BLOCK,US,0,8075.0,0,0,24,65,benign
50.23.134.226,,US,0,,0,0,89,0,unknown
82.224.22.243,Free SAS,FR,0,12322.0,0,0,89,0,unknown
197.189.200.130,xneelo,ZA,0,37153.0,0,0,89,0,unknown
109.201.154.144,NForce Entertainment B.V.,NL,0,43350.0,0,0,26,63,benign
46.134.193.35,Orange Polska Spolka Akcyjna,PL,0,21395.0,0,0,89,0,unknown
37.252.166.209,ASN-APPNEX,NL,0,29990.0,0,0,89,0,unknown
173.194.40.133,GOOGLE,US,0,15169.0,0,0,23,66,benign
177.125.168.74,VIP BR TELECOM S.A.,BR,0,52613.0,0,0,89,0,unknown
208.118.234.113,TWDX,US,0,27552.0,0,0,89,0,unknown
185.31.18.192,,DE,0,,0,0,89,0,unknown
208.100.17.175,STEADFAST,US,0,32748.0,0,0,24,65,benign
27.55.70.157,Realmove Company Limited,TH,0,132061.0,0,0,25,64,benign
173.194.116.45,GOOGLE,US,0,15169.0,0,0,89,0,unknown
72.251.250.216,SINGLEHOP-LLC,NL,0,32475.0,0,0,89,0,unknown
5.10.75.178,,NL,0,,0,0,89,0,unknown
37.252.162.239,ASN-APPNEX,NL,0,29990.0,0,0,89,0,unknown
94.54.44.168,Turksat Uydu Haberlesme ve Kablo TV Isletme A.S.,TR,0,47524.0,0,0,89,0,unknown
70.176.47.25,ASN-CXA-ALL-CCI-22773-RDC,US,0,22773.0,0,0,89,0,unknown
23.23.129.67,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
5.54.90.156,Vodafone-Panafon Hellenic Telecommunications Company SA,GR,0,3329.0,0,0,89,0,unknown
216.58.201.162,GOOGLE,US,0,15169.0,0,0,89,0,unknown
191.103.249.142,EDATEL S.A. E.S.P,CO,0,27695.0,0,0,89,0,unknown
178.135.80.142,OGERO,LB,0,42003.0,0,0,89,0,unknown
4.26.67.146,LEVEL3,US,0,3356.0,0,0,89,0,unknown
181.113.122.186,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,EC,0,28006.0,0,0,89,0,unknown
195.154.14.2,Scaleway S.a.s.,FR,0,12876.0,0,0,89,0,unknown
72.193.54.248,ASN-CXA-ALL-CCI-22773-RDC,US,0,22773.0,0,0,89,0,unknown
54.228.241.36,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
173.194.116.207,GOOGLE,US,0,15169.0,0,0,89,0,unknown
41.44.109.210,TE Data,EG,0,8452.0,0,0,89,0,unknown
78.185.4.15,Turk Telekom,TR,0,47331.0,0,0,89,0,unknown
92.42.227.69,,DE,0,,0,0,89,0,unknown
74.125.226.44,GOOGLE,US,0,15169.0,0,0,89,0,unknown
54.236.158.240,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
79.117.195.207,Digi Spain Telecom S.l.u.,ES,0,57269.0,0,0,89,0,unknown
213.87.193.101,MTS PJSC,RU,0,42115.0,0,0,89,0,unknown
54.194.199.12,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
173.194.113.90,GOOGLE,US,0,15169.0,0,0,89,0,unknown
189.13.197.86,V tal,BR,0,7738.0,0,0,89,0,unknown
87.210.18.230,Odido Netherlands B.V.,NL,0,50266.0,0,0,89,0,unknown
85.151.147.120,,US,0,,0,0,89,0,unknown
5.79.79.37,LeaseWeb Netherlands B.V.,NL,0,60781.0,0,0,26,63,benign
2.82.190.103,Servicos De Comunicacoes E Multimedia S.A.,PT,0,3243.0,0,0,89,0,unknown
151.249.88.168,"TRUE INTERNET Co.,Ltd.",FR,0,7470.0,0,0,89,0,unknown
80.97.59.198,Information Technology and Cyber Security Service P.I.,RO,0,39279.0,0,0,89,0,unknown
206.126.226.235,ELJY30540,US,0,25853.0,0,0,89,0,unknown
115.134.43.177,TM TECHNOLOGY SERVICES SDN. BHD.,MY,0,4788.0,0,0,89,0,unknown
54.217.251.207,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
89.233.224.31,Bredband2 AB,SE,0,29518.0,0,0,89,0,unknown
173.231.180.197,SINGLEHOP-LLC,US,0,32475.0,0,0,25,64,benign
81.69.7.128,Shenzhen Tencent Computer Systems Company Limited,CN,0,45090.0,0,0,89,0,unknown
84.97.242.138,Societe Francaise Du Radiotelephone - SFR SA,FR,0,15557.0,0,0,89,0,unknown
54.228.250.203,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
176.9.49.148,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
129.100.253.80,UWO-AS,CA,0,823.0,0,0,89,0,unknown
54.243.64.228,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
41.250.152.180,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
173.194.116.55,GOOGLE,US,0,15169.0,0,0,25,64,benign
178.61.143.228,Fast Communication Company Ltd,KW,0,21050.0,0,0,89,0,unknown
54.228.238.52,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
84.2.171.184,Magyar Telekom plc.,HU,0,5483.0,0,0,89,0,unknown
64.74.101.52,INTERNAP-BLOCK-4,US,0,14742.0,0,0,89,0,unknown
104.69.115.43,AKAMAI-AS,US,0,16625.0,0,0,89,0,unknown
95.69.251.6,Limited Liability Company KYIVSKI TELEKOMUNIKATSIYNI MEREZHI,UA,0,20850.0,0,0,89,0,unknown
173.194.112.169,GOOGLE,US,0,15169.0,0,0,89,0,unknown
